"Date","Troops","Police","Experts"
1996-12-31,925,4,29
1997-01-31,945,4,37
1997-02-28,946,17,50
1997-03-31,946,21,47
1997-04-30,944,20,47
1997-05-31,744,11,29
1997-06-30,739,14,29
1997-07-31,454,14,28
1997-08-31,45,20,28
1997-09-30,NA,20,28
1997-10-31,NA,21,27
1997-11-30,NA,21,24
1997-12-31,NA,20,16
1998-01-31,NA,19,6
1998-02-28,NA,19,8
1998-03-31,NA,19,7
1998-04-30,NA,19,7
1998-05-31,2,15,7
1998-06-30,2,15,7
1998-07-31,2,14,7
1998-08-31,2,13,7
1998-09-30,2,12,7
1998-10-31,2,12,7
1998-11-30,2,11,6
1998-12-31,2,11,6
1999-01-31,2,7,3
1999-02-28,2,2,2
1999-03-31,17,NA,1
1999-04-30,16,NA,1
1999-05-31,86,1,1
1999-06-30,86,1,1
1999-07-31,15,NA,1
1999-08-31,20,13,1
1999-09-30,15,13,10
1999-10-31,15,12,10
1999-11-30,15,12,10
1999-12-31,NA,9,6
2000-01-31,NA,17,9
2000-02-28,51,18,12
2000-03-31,71,21,17
2000-04-30,71,21,17
2000-05-31,69,20,17
2000-06-30,71,19,14
2000-07-31,71,18,15
2000-08-31,70,18,13
2000-09-30,71,18,15
2000-10-31,71,17,14
2000-11-30,71,15,13
2000-12-31,71,11,13
2001-01-31,71,7,12
2001-02-28,71,7,12
2001-03-31,74,7,14
2001-04-30,73,7,14
2001-05-31,74,7,1
2001-06-30,74,9,14
2001-07-31,74,9,15
2001-08-31,75,12,15
2001-09-30,74,12,15
2001-10-31,74,12,14
2001-11-30,74,12,14
2001-12-31,74,11,15
2002-01-31,72,9,14
2002-02-28,74,12,15
2002-03-31,74,12,15
2002-04-30,74,12,15
2002-05-31,74,12,15
2002-06-30,75,12,15
2002-07-31,74,12,14
2002-08-30,74,10,17
2002-09-30,74,10,17
2002-10-31,75,9,16
2002-11-30,124,9,16
2002-12-31,56,8,13
2003-01-31,56,8,15
2003-02-28,56,6,12
2003-03-30,59,5,10
2003-04-30,58,5,12
2003-05-31,59,2,12
2003-06-30,58,5,12
2003-07-31,57,5,12
2003-08-31,58,5,11
2003-09-30,58,5,11
2003-10-31,108,5,15
2003-11-30,59,8,15
2003-12-31,59,8,15
2004-01-31,60,8,15
2004-02-28,58,8,15
2004-03-31,60,8,15
2004-04-30,60,7,15
2004-05-31,262,6,13
2004-06-30,1337,6,8
2004-07-31,1347,8,8
2004-08-31,1347,8,8
2004-09-30,1346,11,8
2004-10-31,1346,11,8
2004-11-30,1301,11,8
2004-12-31,1349,10,8
2005-01-31,1349,10,8
2005-02-28,1349,10,8
2005-03-31,1353,10,8
2005-04-30,1355,10,8
2005-05-31,1216,9,11
2005-06-30,1217,9,13
2005-07-31,1217,8,13
2005-08-31,1217,6,11
2005-09-30,1225,6,13
2005-10-31,1226,12,15
2005-11-30,1221,14,20
2005-12-31,1226,14,30
2006-01-31,1226,14,30
2006-02-28,1226,14,30
