"date","tcc.unregion","tcc.continent","n.contributors","troops","police","observers","total"
1999-04-30,"Northern Africa","Africa",2,328,41,24,393
1999-04-30,"Western Africa","Africa",10,1170,203,33,1406
1999-05-31,"Eastern Africa","Africa",3,NA,12,16,28
1999-05-31,"Middle Africa","Africa",3,253,1,NA,254
1999-05-31,"Northern Africa","Africa",2,328,42,24,394
1999-05-31,"Western Africa","Africa",10,1270,205,40,1515
1999-06-30,"Eastern Africa","Africa",2,NA,10,18,28
1999-06-30,"Middle Africa","Africa",3,255,1,NA,256
1999-06-30,"Northern Africa","Africa",2,329,46,25,400
1999-06-30,"Western Africa","Africa",10,1273,198,34,1505
1999-07-31,"Eastern Africa","Africa",3,2,10,18,30
1999-07-31,"Middle Africa","Africa",3,255,1,NA,256
1999-07-31,"Northern Africa","Africa",2,328,42,24,394
1999-07-31,"Western Africa","Africa",10,1272,217,41,1530
1999-08-31,"Eastern Africa","Africa",5,3,24,23,50
1999-08-31,"Middle Africa","Africa",3,254,1,NA,255
1999-08-31,"Northern Africa","Africa",2,419,47,27,493
1999-08-31,"Western Africa","Africa",11,1271,264,43,1578
1999-09-30,"Eastern Africa","Africa",5,NA,52,51,103
1999-09-30,"Middle Africa","Africa",3,380,1,NA,381
1999-09-30,"Northern Africa","Africa",3,419,44,32,495
1999-09-30,"Southern Africa","Africa",1,NA,NA,1,1
1999-09-30,"Western Africa","Africa",11,1274,275,46,1595
1999-10-31,"Eastern Africa","Africa",6,NA,85,51,136
1999-10-31,"Middle Africa","Africa",3,380,1,NA,381
1999-10-31,"Northern Africa","Africa",3,313,116,43,472
1999-10-31,"Southern Africa","Africa",1,NA,NA,1,1
1999-10-31,"Western Africa","Africa",11,1273,315,45,1633
1999-11-30,"Eastern Africa","Africa",6,NA,85,51,136
1999-11-30,"Middle Africa","Africa",3,380,1,NA,381
1999-11-30,"Northern Africa","Africa",3,313,116,43,472
1999-11-30,"Southern Africa","Africa",1,NA,NA,1,1
1999-11-30,"Western Africa","Africa",11,1210,315,45,1570
1999-12-31,"Eastern Africa","Africa",6,832,82,56,970
1999-12-31,"Middle Africa","Africa",3,126,1,NA,127
1999-12-31,"Northern Africa","Africa",3,312,118,55,485
1999-12-31,"Southern Africa","Africa",2,NA,1,1,2
1999-12-31,"Western Africa","Africa",10,3363,391,56,3810
2000-01-31,"Eastern Africa","Africa",5,832,71,57,960
2000-01-31,"Middle Africa","Africa",2,6,1,NA,7
2000-01-31,"Northern Africa","Africa",4,185,110,53,348
2000-01-31,"Southern Africa","Africa",2,NA,1,1,2
2000-01-31,"Western Africa","Africa",10,3239,440,81,3760
2000-02-28,"Eastern Africa","Africa",6,1065,175,45,1285
2000-02-28,"Middle Africa","Africa",1,NA,1,NA,1
2000-02-28,"Northern Africa","Africa",4,256,138,55,449
2000-02-28,"Southern Africa","Africa",2,NA,1,1,2
2000-02-28,"Western Africa","Africa",10,2996,524,883,4403
2000-03-31,"Eastern Africa","Africa",6,1065,206,48,1319
2000-03-31,"Middle Africa","Africa",1,NA,1,NA,1
2000-03-31,"Northern Africa","Africa",4,72,132,60,264
2000-03-31,"Southern Africa","Africa",2,NA,1,1,2
2000-03-31,"Western Africa","Africa",9,5389,572,100,6061
2000-04-30,"Eastern Africa","Africa",6,1881,206,48,2135
2000-04-30,"Middle Africa","Africa",1,NA,1,1,2
2000-04-30,"Northern Africa","Africa",4,72,132,61,265
2000-04-30,"Southern Africa","Africa",2,NA,1,1,2
2000-04-30,"Western Africa","Africa",10,5389,507,110,6006
2000-05-31,"Eastern Africa","Africa",6,1913,209,58,2180
2000-05-31,"Middle Africa","Africa",1,NA,1,1,2
2000-05-31,"Northern Africa","Africa",4,73,100,64,237
2000-05-31,"Southern Africa","Africa",2,NA,10,1,11
2000-05-31,"Western Africa","Africa",11,5447,538,131,6116
2000-06-30,"Eastern Africa","Africa",6,1911,208,57,2176
2000-06-30,"Middle Africa","Africa",1,NA,1,1,2
2000-06-30,"Northern Africa","Africa",5,73,98,81,252
2000-06-30,"Southern Africa","Africa",2,NA,10,1,11
2000-06-30,"Western Africa","Africa",11,5560,541,149,6250
2000-07-31,"Eastern Africa","Africa",6,1917,207,58,2182
2000-07-31,"Middle Africa","Africa",1,NA,1,1,2
2000-07-31,"Northern Africa","Africa",5,73,140,82,295
2000-07-31,"Southern Africa","Africa",2,NA,10,1,11
2000-07-31,"Western Africa","Africa",11,5558,519,154,6231
2000-08-31,"Eastern Africa","Africa",6,1919,207,72,2198
2000-08-31,"Middle Africa","Africa",1,NA,1,1,2
2000-08-31,"Northern Africa","Africa",5,73,146,82,301
2000-08-31,"Southern Africa","Africa",2,NA,10,1,11
2000-08-31,"Western Africa","Africa",11,5543,588,149,6280
2000-09-30,"Eastern Africa","Africa",6,1917,179,90,2186
2000-09-30,"Northern Africa","Africa",5,73,145,80,298
2000-09-30,"Southern Africa","Africa",2,NA,10,1,11
2000-09-30,"Western Africa","Africa",10,5550,646,153,6349
2000-10-31,"Eastern Africa","Africa",6,1918,213,97,2228
2000-10-31,"Northern Africa","Africa",5,75,143,84,302
2000-10-31,"Southern Africa","Africa",2,NA,10,1,11
2000-10-31,"Western Africa","Africa",11,5563,630,144,6337
2000-11-30,"Eastern Africa","Africa",6,1928,244,95,2267
2000-11-30,"Northern Africa","Africa",5,75,143,70,288
2000-11-30,"Southern Africa","Africa",2,NA,10,1,11
2000-11-30,"Western Africa","Africa",11,5652,641,147,6440
2000-12-31,"Eastern Africa","Africa",6,1931,242,93,2266
2000-12-31,"Middle Africa","Africa",1,NA,24,NA,24
2000-12-31,"Northern Africa","Africa",5,75,84,70,229
2000-12-31,"Southern Africa","Africa",2,2,10,2,14
2000-12-31,"Western Africa","Africa",11,5661,701,143,6505
2001-01-31,"Eastern Africa","Africa",6,2107,238,87,2432
2001-01-31,"Middle Africa","Africa",1,NA,23,2,25
2001-01-31,"Northern Africa","Africa",5,77,147,69,293
2001-01-31,"Southern Africa","Africa",2,2,9,9,20
2001-01-31,"Western Africa","Africa",10,5674,730,135,6539
2001-02-28,"Eastern Africa","Africa",6,2107,238,87,2432
2001-02-28,"Middle Africa","Africa",1,NA,23,2,25
2001-02-28,"Northern Africa","Africa",5,77,147,69,293
2001-02-28,"Southern Africa","Africa",2,2,9,9,20
2001-02-28,"Western Africa","Africa",10,5674,730,135,6539
2001-03-31,"Eastern Africa","Africa",6,2817,195,103,3115
2001-03-31,"Middle Africa","Africa",1,NA,23,NA,23
2001-03-31,"Northern Africa","Africa",5,77,128,87,292
2001-03-31,"Southern Africa","Africa",2,2,10,12,24
2001-03-31,"Western Africa","Africa",11,5751,643,134,6528
2001-04-30,"Eastern Africa","Africa",6,3197,181,123,3501
2001-04-30,"Middle Africa","Africa",1,NA,22,NA,22
2001-04-30,"Northern Africa","Africa",4,74,128,92,294
2001-04-30,"Southern Africa","Africa",2,10,9,9,28
2001-04-30,"Western Africa","Africa",11,5987,633,144,6764
2001-05-31,"Eastern Africa","Africa",6,3447,180,118,3745
2001-05-31,"Middle Africa","Africa",1,NA,22,NA,22
2001-05-31,"Northern Africa","Africa",4,296,141,101,538
2001-05-31,"Southern Africa","Africa",2,97,7,8,112
2001-05-31,"Western Africa","Africa",11,6333,595,183,7111
2001-06-30,"Eastern Africa","Africa",6,3433,181,116,3730
2001-06-30,"Middle Africa","Africa",1,NA,22,NA,22
2001-06-30,"Northern Africa","Africa",4,301,143,104,548
2001-06-30,"Southern Africa","Africa",2,99,7,20,126
2001-06-30,"Western Africa","Africa",11,6270,577,180,7027
2001-07-31,"Eastern Africa","Africa",6,3435,145,119,3699
2001-07-31,"Middle Africa","Africa",1,1,22,11,34
2001-07-31,"Northern Africa","Africa",3,302,142,103,547
2001-07-31,"Southern Africa","Africa",2,99,7,9,115
2001-07-31,"Western Africa","Africa",11,6325,586,189,7100
2001-08-31,"Eastern Africa","Africa",6,3428,165,116,3709
2001-08-31,"Middle Africa","Africa",1,NA,22,NA,22
2001-08-31,"Northern Africa","Africa",3,301,139,100,540
2001-08-31,"Southern Africa","Africa",2,99,7,9,115
2001-08-31,"Western Africa","Africa",11,6393,618,198,7209
2001-09-30,"Eastern Africa","Africa",6,3441,170,117,3728
2001-09-30,"Middle Africa","Africa",1,1,21,11,33
2001-09-30,"Northern Africa","Africa",3,300,139,101,540
2001-09-30,"Southern Africa","Africa",2,99,7,10,116
2001-09-30,"Western Africa","Africa",11,6387,589,199,7175
2001-10-31,"Eastern Africa","Africa",6,3434,184,121,3739
2001-10-31,"Middle Africa","Africa",1,1,21,11,33
2001-10-31,"Northern Africa","Africa",3,301,130,103,534
2001-10-31,"Southern Africa","Africa",2,101,7,9,117
2001-10-31,"Western Africa","Africa",10,6560,583,222,7365
2001-11-30,"Eastern Africa","Africa",6,3166,151,120,3437
2001-11-30,"Middle Africa","Africa",1,1,21,11,33
2001-11-30,"Northern Africa","Africa",3,302,130,102,534
2001-11-30,"Southern Africa","Africa",2,101,7,9,117
2001-11-30,"Western Africa","Africa",10,6727,612,230,7569
2001-12-31,"Eastern Africa","Africa",6,3172,199,120,3491
2001-12-31,"Middle Africa","Africa",1,1,21,11,33
2001-12-31,"Northern Africa","Africa",3,302,134,100,536
2001-12-31,"Southern Africa","Africa",2,100,7,9,116
2001-12-31,"Western Africa","Africa",10,6727,529,232,7488
2002-01-31,"Eastern Africa","Africa",6,3161,199,124,3484
2002-01-31,"Middle Africa","Africa",1,1,21,11,33
2002-01-31,"Northern Africa","Africa",3,302,131,98,531
2002-01-31,"Southern Africa","Africa",2,100,7,9,116
2002-01-31,"Western Africa","Africa",10,6726,532,220,7478
2002-02-28,"Eastern Africa","Africa",6,3156,232,124,3512
2002-02-28,"Middle Africa","Africa",1,1,22,11,34
2002-02-28,"Northern Africa","Africa",3,301,133,100,534
2002-02-28,"Southern Africa","Africa",2,100,7,9,116
2002-02-28,"Western Africa","Africa",10,6735,567,223,7525
2002-03-31,"Eastern Africa","Africa",6,3162,205,122,3489
2002-03-31,"Middle Africa","Africa",1,1,21,11,33
2002-03-31,"Northern Africa","Africa",3,337,133,102,572
2002-03-31,"Southern Africa","Africa",2,100,7,9,116
2002-03-31,"Western Africa","Africa",10,6741,517,225,7483
2002-04-30,"Eastern Africa","Africa",6,3163,231,125,3519
2002-04-30,"Middle Africa","Africa",1,1,20,11,32
2002-04-30,"Northern Africa","Africa",3,262,136,104,502
2002-04-30,"Southern Africa","Africa",2,140,7,9,156
2002-04-30,"Western Africa","Africa",9,6744,516,227,7487
2002-05-31,"Eastern Africa","Africa",6,3158,219,128,3505
2002-05-31,"Middle Africa","Africa",1,1,20,11,32
2002-05-31,"Northern Africa","Africa",3,267,136,95,498
2002-05-31,"Southern Africa","Africa",2,149,NA,9,158
2002-05-31,"Western Africa","Africa",9,6738,516,237,7491
2002-06-30,"Eastern Africa","Africa",6,3247,226,127,3600
2002-06-30,"Middle Africa","Africa",1,1,20,12,33
2002-06-30,"Northern Africa","Africa",3,269,127,98,494
2002-06-30,"Southern Africa","Africa",2,150,NA,10,160
2002-06-30,"Western Africa","Africa",9,6730,489,228,7447
2002-07-31,"Eastern Africa","Africa",6,3244,206,125,3575
2002-07-31,"Middle Africa","Africa",1,1,22,12,35
2002-07-31,"Northern Africa","Africa",3,269,134,96,499
2002-07-31,"Southern Africa","Africa",2,155,NA,8,163
2002-07-31,"Western Africa","Africa",10,6711,469,213,7393
2002-08-30,"Eastern Africa","Africa",6,2558,202,124,2884
2002-08-30,"Middle Africa","Africa",1,1,20,NA,21
2002-08-30,"Northern Africa","Africa",4,927,123,97,1147
2002-08-30,"Southern Africa","Africa",2,153,NA,9,162
2002-08-30,"Western Africa","Africa",10,6670,462,225,7357
2002-09-30,"Eastern Africa","Africa",6,2577,185,116,2878
2002-09-30,"Middle Africa","Africa",1,1,20,NA,21
2002-09-30,"Northern Africa","Africa",4,927,123,94,1144
2002-09-30,"Southern Africa","Africa",2,154,NA,8,162
2002-09-30,"Western Africa","Africa",10,6678,453,225,7356
2002-10-31,"Eastern Africa","Africa",6,2582,178,128,2888
2002-10-31,"Middle Africa","Africa",1,1,20,NA,21
2002-10-31,"Northern Africa","Africa",4,926,77,93,1096
2002-10-31,"Southern Africa","Africa",2,154,46,9,209
2002-10-31,"Western Africa","Africa",10,6463,398,198,7059
2002-11-30,"Eastern Africa","Africa",6,2578,178,129,2885
2002-11-30,"Middle Africa","Africa",1,1,20,NA,21
2002-11-30,"Northern Africa","Africa",4,926,77,94,1097
2002-11-30,"Southern Africa","Africa",2,153,NA,9,162
2002-11-30,"Western Africa","Africa",10,6413,398,196,7007
2002-12-31,"Eastern Africa","Africa",6,2575,191,128,2894
2002-12-31,"Middle Africa","Africa",1,2,1,NA,3
2002-12-31,"Northern Africa","Africa",4,926,79,98,1103
2002-12-31,"Southern Africa","Africa",2,155,NA,10,165
2002-12-31,"Western Africa","Africa",10,6412,296,217,6925
2003-01-31,"Eastern Africa","Africa",6,2501,189,128,2818
2003-01-31,"Middle Africa","Africa",1,2,1,NA,3
2003-01-31,"Northern Africa","Africa",4,926,78,98,1102
2003-01-31,"Southern Africa","Africa",2,154,NA,6,160
2003-01-31,"Western Africa","Africa",10,6355,301,220,6876
2003-02-28,"Eastern Africa","Africa",7,2513,171,124,2808
2003-02-28,"Middle Africa","Africa",1,2,1,NA,3
2003-02-28,"Northern Africa","Africa",4,927,78,92,1097
2003-02-28,"Southern Africa","Africa",2,155,NA,9,164
2003-02-28,"Western Africa","Africa",10,6369,274,223,6866
2003-03-30,"Eastern Africa","Africa",7,2515,206,140,2861
2003-03-30,"Middle Africa","Africa",1,2,1,NA,3
2003-03-30,"Northern Africa","Africa",4,927,73,87,1087
2003-03-30,"Southern Africa","Africa",2,154,NA,10,164
2003-03-30,"Western Africa","Africa",10,6438,286,220,6944
2003-04-30,"Eastern Africa","Africa",7,2518,160,149,2827
2003-04-30,"Middle Africa","Africa",1,2,22,NA,24
2003-04-30,"Northern Africa","Africa",4,924,69,100,1093
2003-04-30,"Southern Africa","Africa",2,188,2,11,201
2003-04-30,"Western Africa","Africa",10,6374,239,214,6827
2003-05-31,"Eastern Africa","Africa",7,2509,158,144,2811
2003-05-31,"Middle Africa","Africa",1,2,26,NA,28
2003-05-31,"Northern Africa","Africa",4,922,69,97,1088
2003-05-31,"Southern Africa","Africa",2,156,2,10,168
2003-05-31,"Western Africa","Africa",10,4744,197,220,5161
2003-06-30,"Eastern Africa","Africa",7,2504,156,144,2804
2003-06-30,"Middle Africa","Africa",1,2,25,2,29
2003-06-30,"Northern Africa","Africa",4,925,69,102,1096
2003-06-30,"Southern Africa","Africa",2,1392,2,9,1403
2003-06-30,"Western Africa","Africa",10,4808,165,231,5204
2003-07-31,"Eastern Africa","Africa",7,2510,174,144,2828
2003-07-31,"Middle Africa","Africa",1,1,24,2,27
2003-07-31,"Northern Africa","Africa",4,925,67,107,1099
2003-07-31,"Southern Africa","Africa",2,1404,2,10,1416
2003-07-31,"Western Africa","Africa",10,4808,170,235,5213
2003-08-31,"Eastern Africa","Africa",7,2509,170,145,2824
2003-08-31,"Middle Africa","Africa",1,1,24,2,27
2003-08-31,"Northern Africa","Africa",4,923,66,107,1096
2003-08-31,"Southern Africa","Africa",2,1410,2,10,1422
2003-08-31,"Western Africa","Africa",10,4030,209,227,4466
2003-09-30,"Eastern Africa","Africa",7,2510,158,128,2796
2003-09-30,"Middle Africa","Africa",1,1,24,2,27
2003-09-30,"Northern Africa","Africa",4,925,65,113,1103
2003-09-30,"Southern Africa","Africa",2,1408,2,10,1420
2003-09-30,"Western Africa","Africa",10,4016,218,227,4461
2003-10-31,"Eastern Africa","Africa",8,2543,188,143,2874
2003-10-31,"Middle Africa","Africa",1,1,24,2,27
2003-10-31,"Northern Africa","Africa",4,1134,65,107,1306
2003-10-31,"Southern Africa","Africa",2,1411,2,10,1423
2003-10-31,"Western Africa","Africa",12,7601,221,223,8045
2003-11-30,"Eastern Africa","Africa",8,2541,195,143,2879
2003-11-30,"Middle Africa","Africa",1,1,24,2,27
2003-11-30,"Northern Africa","Africa",4,1134,63,108,1305
2003-11-30,"Southern Africa","Africa",2,1414,2,12,1428
2003-11-30,"Western Africa","Africa",12,7598,224,250,8072
2003-12-31,"Eastern Africa","Africa",8,3568,197,153,3918
2003-12-31,"Middle Africa","Africa",1,1,24,2,27
2003-12-31,"Northern Africa","Africa",4,1133,62,109,1304
2003-12-31,"Southern Africa","Africa",2,1413,2,13,1428
2003-12-31,"Western Africa","Africa",12,7606,240,292,8138
2004-01-31,"Eastern Africa","Africa",8,3573,237,158,3968
2004-01-31,"Middle Africa","Africa",1,1,24,2,27
2004-01-31,"Northern Africa","Africa",4,1321,62,97,1480
2004-01-31,"Southern Africa","Africa",2,1568,2,10,1580
2004-01-31,"Western Africa","Africa",12,7620,248,282,8150
2004-02-28,"Eastern Africa","Africa",8,3617,231,154,4002
2004-02-28,"Middle Africa","Africa",1,1,24,2,27
2004-02-28,"Northern Africa","Africa",4,1317,53,92,1462
2004-02-28,"Southern Africa","Africa",2,2306,2,14,2322
2004-02-28,"Western Africa","Africa",12,7625,233,283,8141
2004-03-31,"Eastern Africa","Africa",8,4358,224,164,4746
2004-03-31,"Middle Africa","Africa",1,1,24,2,27
2004-03-31,"Northern Africa","Africa",4,1300,46,100,1446
2004-03-31,"Southern Africa","Africa",2,2308,2,16,2326
2004-03-31,"Western Africa","Africa",12,7837,261,283,8381
2004-04-30,"Eastern Africa","Africa",8,4365,218,172,4755
2004-04-30,"Middle Africa","Africa",2,1,25,7,33
2004-04-30,"Northern Africa","Africa",4,1342,52,97,1491
2004-04-30,"Southern Africa","Africa",2,2302,8,18,2328
2004-04-30,"Western Africa","Africa",12,9139,309,300,9748
2004-05-31,"Eastern Africa","Africa",9,4363,246,175,4784
2004-05-31,"Middle Africa","Africa",2,1,26,7,34
2004-05-31,"Northern Africa","Africa",4,2023,51,103,2177
2004-05-31,"Southern Africa","Africa",2,2124,8,17,2149
2004-05-31,"Western Africa","Africa",12,9826,344,307,10477
2004-06-30,"Eastern Africa","Africa",9,5441,255,180,5876
2004-06-30,"Middle Africa","Africa",3,1,26,13,40
2004-06-30,"Northern Africa","Africa",4,2031,47,108,2186
2004-06-30,"Southern Africa","Africa",2,3192,8,18,3218
2004-06-30,"Western Africa","Africa",11,8581,504,343,9428
2004-07-31,"Eastern Africa","Africa",10,5627,286,187,6100
2004-07-31,"Middle Africa","Africa",4,NA,94,19,113
2004-07-31,"Northern Africa","Africa",4,2027,47,111,2185
2004-07-31,"Southern Africa","Africa",2,3305,8,20,3333
2004-07-31,"Western Africa","Africa",11,8972,616,339,9927
2004-08-31,"Eastern Africa","Africa",10,5387,286,187,5860
2004-08-31,"Middle Africa","Africa",4,NA,94,26,120
2004-08-31,"Northern Africa","Africa",4,2026,47,117,2190
2004-08-31,"Southern Africa","Africa",2,3270,8,23,3301
2004-08-31,"Western Africa","Africa",11,8826,616,365,9807
2004-09-30,"Eastern Africa","Africa",11,5394,287,188,5869
2004-09-30,"Middle Africa","Africa",4,1,130,24,155
2004-09-30,"Northern Africa","Africa",4,2026,48,118,2192
2004-09-30,"Southern Africa","Africa",2,3368,8,23,3399
2004-09-30,"Western Africa","Africa",12,8822,760,388,9970
2004-10-31,"Eastern Africa","Africa",11,5546,329,180,6055
2004-10-31,"Middle Africa","Africa",4,1,148,27,176
2004-10-31,"Northern Africa","Africa",4,2027,48,113,2188
2004-10-31,"Southern Africa","Africa",2,3308,10,23,3341
2004-10-31,"Western Africa","Africa",12,8821,829,391,10041
2004-11-30,"Eastern Africa","Africa",11,5746,317,188,6251
2004-11-30,"Middle Africa","Africa",4,1,146,27,174
2004-11-30,"Northern Africa","Africa",4,2189,62,120,2371
2004-11-30,"Southern Africa","Africa",2,3253,10,24,3287
2004-11-30,"Western Africa","Africa",12,8950,833,371,10154
2004-12-31,"Eastern Africa","Africa",11,5725,276,181,6182
2004-12-31,"Middle Africa","Africa",4,1,146,33,180
2004-12-31,"Northern Africa","Africa",4,2186,59,108,2353
2004-12-31,"Southern Africa","Africa",2,3185,8,23,3216
2004-12-31,"Western Africa","Africa",12,8133,821,331,9285
2005-01-31,"Eastern Africa","Africa",11,5168,273,179,5620
2005-01-31,"Middle Africa","Africa",4,1,146,27,174
2005-01-31,"Northern Africa","Africa",4,2190,59,117,2366
2005-01-31,"Southern Africa","Africa",2,3172,8,23,3203
2005-01-31,"Western Africa","Africa",12,8134,821,368,9323
2005-02-28,"Eastern Africa","Africa",11,4960,274,182,5416
2005-02-28,"Middle Africa","Africa",4,1,145,27,173
2005-02-28,"Northern Africa","Africa",4,2195,60,116,2371
2005-02-28,"Southern Africa","Africa",2,3151,8,24,3183
2005-02-28,"Western Africa","Africa",12,8287,833,364,9484
2005-03-31,"Eastern Africa","Africa",11,4961,296,181,5438
2005-03-31,"Middle Africa","Africa",4,1,145,27,173
2005-03-31,"Northern Africa","Africa",4,2196,60,116,2372
2005-03-31,"Southern Africa","Africa",2,3165,8,23,3196
2005-03-31,"Western Africa","Africa",12,8264,833,369,9466
2005-04-30,"Eastern Africa","Africa",11,4964,284,181,5429
2005-04-30,"Middle Africa","Africa",4,1,136,24,161
2005-04-30,"Northern Africa","Africa",4,2199,23,112,2334
2005-04-30,"Southern Africa","Africa",2,3169,8,23,3200
2005-04-30,"Western Africa","Africa",12,8270,851,360,9481
2005-05-31,"Eastern Africa","Africa",12,4955,285,197,5437
2005-05-31,"Middle Africa","Africa",4,1,136,26,163
2005-05-31,"Northern Africa","Africa",4,2206,39,109,2354
2005-05-31,"Southern Africa","Africa",2,2980,8,29,3017
2005-05-31,"Western Africa","Africa",12,8255,830,371,9456
2005-06-30,"Eastern Africa","Africa",12,4963,285,211,5459
2005-06-30,"Middle Africa","Africa",4,1,136,26,163
2005-06-30,"Northern Africa","Africa",4,2216,35,108,2359
2005-06-30,"Southern Africa","Africa",2,3027,8,27,3062
2005-06-30,"Western Africa","Africa",12,8257,830,368,9455
2005-07-31,"Eastern Africa","Africa",12,4965,293,201,5459
2005-07-31,"Middle Africa","Africa",5,1,156,24,181
2005-07-31,"Northern Africa","Africa",4,2294,44,102,2440
2005-07-31,"Southern Africa","Africa",2,3019,8,26,3053
2005-07-31,"Western Africa","Africa",12,8256,932,363,9551
2005-08-31,"Eastern Africa","Africa",12,4965,293,205,5463
2005-08-31,"Middle Africa","Africa",5,1,156,17,174
2005-08-31,"Northern Africa","Africa",4,1995,44,108,2147
2005-08-31,"Southern Africa","Africa",2,3173,8,28,3209
2005-08-31,"Western Africa","Africa",12,8260,932,359,9551
2005-09-30,"Eastern Africa","Africa",12,5364,263,200,5827
2005-09-30,"Middle Africa","Africa",5,1,159,17,177
2005-09-30,"Northern Africa","Africa",4,2370,52,106,2528
2005-09-30,"Southern Africa","Africa",2,3159,8,27,3194
2005-09-30,"Western Africa","Africa",12,7503,1012,357,8872
2005-10-31,"Eastern Africa","Africa",11,5342,258,224,5824
2005-10-31,"Middle Africa","Africa",5,NA,182,26,208
2005-10-31,"Northern Africa","Africa",4,2810,52,135,2997
2005-10-31,"Southern Africa","Africa",2,2998,9,43,3050
2005-10-31,"Western Africa","Africa",12,7506,1036,387,8929
2005-11-30,"Eastern Africa","Africa",11,5400,262,238,5900
2005-11-30,"Middle Africa","Africa",5,NA,181,26,207
2005-11-30,"Northern Africa","Africa",4,2806,50,126,2982
2005-11-30,"Southern Africa","Africa",2,2845,9,49,2903
2005-11-30,"Western Africa","Africa",12,7021,1174,385,8580
2005-12-31,"Eastern Africa","Africa",11,5465,291,258,6014
2005-12-31,"Middle Africa","Africa",5,NA,180,26,206
2005-12-31,"Northern Africa","Africa",4,2800,50,134,2984
2005-12-31,"Southern Africa","Africa",2,2846,7,47,2900
2005-12-31,"Western Africa","Africa",12,6953,1410,371,8734
2006-01-31,"Eastern Africa","Africa",12,5595,322,274,6191
2006-01-31,"Middle Africa","Africa",4,NA,179,22,201
2006-01-31,"Northern Africa","Africa",4,2816,46,137,2999
2006-01-31,"Southern Africa","Africa",2,2831,7,51,2889
2006-01-31,"Western Africa","Africa",12,6953,1486,395,8834
2006-02-28,"Eastern Africa","Africa",12,4779,322,273,5374
2006-02-28,"Middle Africa","Africa",4,NA,181,22,203
2006-02-28,"Northern Africa","Africa",4,2986,50,140,3176
2006-02-28,"Southern Africa","Africa",2,2883,7,49,2939
2006-02-28,"Western Africa","Africa",12,6699,1525,370,8594
2006-03-31,"Eastern Africa","Africa",12,4141,315,276,4732
2006-03-31,"Middle Africa","Africa",4,NA,166,20,186
2006-03-31,"Northern Africa","Africa",4,2861,48,149,3058
2006-03-31,"Southern Africa","Africa",3,2639,7,64,2710
2006-03-31,"Western Africa","Africa",12,6713,1531,383,8627
2006-04-30,"Eastern Africa","Africa",12,4813,364,289,5466
2006-04-30,"Middle Africa","Africa",4,NA,169,20,189
2006-04-30,"Northern Africa","Africa",4,2832,48,140,3020
2006-04-30,"Southern Africa","Africa",3,2592,7,64,2663
2006-04-30,"Western Africa","Africa",12,7455,1502,374,9331
2006-05-31,"Eastern Africa","Africa",12,4822,362,276,5460
2006-05-31,"Middle Africa","Africa",4,NA,168,17,185
2006-05-31,"Northern Africa","Africa",4,2831,42,142,3015
2006-05-31,"Southern Africa","Africa",3,2651,7,62,2720
2006-05-31,"Western Africa","Africa",12,7455,1497,378,9330
2006-06-30,"Eastern Africa","Africa",12,4815,372,271,5458
2006-06-30,"Middle Africa","Africa",4,NA,181,23,204
2006-06-30,"Northern Africa","Africa",4,2824,42,146,3012
2006-06-30,"Southern Africa","Africa",3,2583,7,62,2652
2006-06-30,"Western Africa","Africa",12,7551,1494,378,9423
2006-07-31,"Eastern Africa","Africa",12,4678,355,270,5303
2006-07-31,"Middle Africa","Africa",4,NA,157,25,182
2006-07-31,"Northern Africa","Africa",4,2831,40,146,3017
2006-07-31,"Southern Africa","Africa",3,2671,7,66,2744
2006-07-31,"Western Africa","Africa",12,7633,1480,379,9492
2006-08-31,"Eastern Africa","Africa",12,4479,379,276,5134
2006-08-31,"Middle Africa","Africa",4,NA,172,23,195
2006-08-31,"Northern Africa","Africa",4,2829,23,151,3003
2006-08-31,"Southern Africa","Africa",3,2666,7,64,2737
2006-08-31,"Western Africa","Africa",12,7738,1454,379,9571
2006-09-30,"Eastern Africa","Africa",12,4465,360,277,5102
2006-09-30,"Middle Africa","Africa",4,NA,189,24,213
2006-09-30,"Northern Africa","Africa",4,2826,23,148,2997
2006-09-30,"Southern Africa","Africa",3,2667,7,61,2735
2006-09-30,"Western Africa","Africa",12,7745,1485,374,9604
2006-10-31,"Eastern Africa","Africa",12,4476,384,280,5140
2006-10-31,"Middle Africa","Africa",4,NA,189,23,212
2006-10-31,"Northern Africa","Africa",4,2830,39,145,3014
2006-10-31,"Southern Africa","Africa",3,2663,7,53,2723
2006-10-31,"Western Africa","Africa",12,7737,1501,380,9618
2006-11-30,"Eastern Africa","Africa",12,4485,386,255,5126
2006-11-30,"Middle Africa","Africa",4,NA,181,22,203
2006-11-30,"Northern Africa","Africa",4,2830,40,147,3017
2006-11-30,"Southern Africa","Africa",3,2611,7,58,2676
2006-11-30,"Western Africa","Africa",12,7769,1495,380,9644
2006-12-31,"Eastern Africa","Africa",12,3336,384,239,3959
2006-12-31,"Middle Africa","Africa",4,NA,179,9,188
2006-12-31,"Northern Africa","Africa",4,2830,39,132,3001
2006-12-31,"Southern Africa","Africa",3,1673,7,57,1737
2006-12-31,"Western Africa","Africa",12,7755,1511,332,9598
2007-01-31,"Eastern Africa","Africa",11,3551,427,245,4223
2007-01-31,"Middle Africa","Africa",4,NA,168,8,176
2007-01-31,"Northern Africa","Africa",4,2832,44,131,3007
2007-01-31,"Southern Africa","Africa",3,1780,14,54,1848
