"date","tcc.unregion","tcc.continent","n.contributors","troops","police","observers","total"
2013-05-31,"Western Europe","Europe",7,1804,95,66,1965
2013-06-30,"Eastern Europe","Europe",10,694,145,156,995
2013-06-30,"Northern Europe","Europe",8,855,79,95,1029
2013-06-30,"Southern Europe","Europe",10,1867,91,55,2013
2013-06-30,"Western Europe","Europe",6,1508,97,65,1670
2013-07-31,"Eastern Europe","Europe",10,693,141,156,990
2013-07-31,"Northern Europe","Europe",8,856,73,94,1023
2013-07-31,"Southern Europe","Europe",10,1877,92,55,2024
2013-07-31,"Western Europe","Europe",6,1419,101,63,1583
2013-08-31,"Eastern Europe","Europe",10,786,144,157,1087
2013-08-31,"Northern Europe","Europe",8,861,74,98,1033
2013-08-31,"Southern Europe","Europe",10,1866,89,56,2011
2013-08-31,"Western Europe","Europe",6,1421,100,62,1583
2013-09-30,"Eastern Europe","Europe",10,785,154,159,1098
2013-09-30,"Northern Europe","Europe",8,1062,74,101,1237
2013-09-30,"Southern Europe","Europe",10,1904,88,55,2047
2013-09-30,"Western Europe","Europe",6,1435,94,65,1594
2013-10-31,"Eastern Europe","Europe",10,785,160,153,1098
2013-10-31,"Northern Europe","Europe",8,999,74,103,1176
2013-10-31,"Southern Europe","Europe",10,2323,89,55,2467
2013-10-31,"Western Europe","Europe",7,1437,71,68,1576
2013-11-30,"Eastern Europe","Europe",10,764,158,151,1073
2013-11-30,"Northern Europe","Europe",8,987,75,103,1165
2013-11-30,"Southern Europe","Europe",10,2345,83,54,2482
2013-11-30,"Western Europe","Europe",7,1464,96,70,1630
2013-12-31,"Eastern Europe","Europe",10,765,157,151,1073
2013-12-31,"Northern Europe","Europe",8,994,84,100,1178
2013-12-31,"Southern Europe","Europe",11,1960,89,55,2104
2013-12-31,"Western Europe","Europe",7,1408,90,68,1566
2014-01-31,"Eastern Europe","Europe",10,763,151,150,1064
2014-01-31,"Northern Europe","Europe",8,983,90,101,1174
2014-01-31,"Southern Europe","Europe",11,1966,93,53,2112
2014-01-31,"Western Europe","Europe",7,1503,92,70,1665
2014-02-28,"Eastern Europe","Europe",10,762,150,155,1067
2014-02-28,"Northern Europe","Europe",8,983,91,99,1173
2014-02-28,"Southern Europe","Europe",11,1968,84,52,2104
2014-02-28,"Western Europe","Europe",6,1532,93,73,1698
