"date","tcc.unregion","tcc.continent","n.contributors","troops","police","observers","total"
2010-11-30,"Australia and New Zealand","Oceania",2,10,82,38,130
2010-11-30,"Melanesia","Oceania",1,221,49,7,277
2010-11-30,"Micronesia","Oceania",1,NA,1,NA,1
2010-11-30,"Polynesia","Oceania",1,NA,15,NA,15
2010-12-31,"Australia and New Zealand","Oceania",2,10,84,37,131
2010-12-31,"Melanesia","Oceania",1,222,49,7,278
2010-12-31,"Micronesia","Oceania",1,NA,1,NA,1
2010-12-31,"Polynesia","Oceania",1,NA,15,NA,15
2011-01-31,"Australia and New Zealand","Oceania",2,10,84,39,133
2011-01-31,"Melanesia","Oceania",1,222,51,7,280
2011-01-31,"Micronesia","Oceania",1,NA,1,NA,1
2011-01-31,"Polynesia","Oceania",1,NA,15,NA,15
2011-02-28,"Australia and New Zealand","Oceania",2,11,78,38,127
2011-02-28,"Melanesia","Oceania",1,221,51,7,279
2011-02-28,"Micronesia","Oceania",1,NA,1,NA,1
2011-02-28,"Polynesia","Oceania",1,NA,12,NA,12
2011-03-31,"Australia and New Zealand","Oceania",2,10,78,39,127
2011-03-31,"Melanesia","Oceania",1,221,51,7,279
2011-03-31,"Micronesia","Oceania",1,NA,1,NA,1
2011-03-31,"Polynesia","Oceania",1,NA,12,NA,12
2011-04-30,"Australia and New Zealand","Oceania",2,9,85,39,133
2011-04-30,"Melanesia","Oceania",1,221,50,7,278
2011-04-30,"Micronesia","Oceania",1,NA,1,NA,1
2011-04-30,"Polynesia","Oceania",1,NA,12,NA,12
2011-05-31,"Australia and New Zealand","Oceania",2,10,80,39,129
2011-05-31,"Melanesia","Oceania",1,221,48,7,276
2011-05-31,"Micronesia","Oceania",1,NA,1,NA,1
2011-05-31,"Polynesia","Oceania",1,NA,12,NA,12
2011-06-30,"Australia and New Zealand","Oceania",2,10,81,39,130
2011-06-30,"Melanesia","Oceania",1,223,44,7,274
2011-06-30,"Micronesia","Oceania",1,NA,1,NA,1
2011-06-30,"Polynesia","Oceania",1,NA,12,NA,12
2011-07-31,"Australia and New Zealand","Oceania",2,NA,70,30,100
2011-07-31,"Melanesia","Oceania",1,278,40,1,319
2011-07-31,"Micronesia","Oceania",1,NA,1,NA,1
2011-07-31,"Polynesia","Oceania",1,NA,4,NA,4
2011-08-31,"Australia and New Zealand","Oceania",2,8,79,39,126
2011-08-31,"Melanesia","Oceania",1,278,43,6,327
2011-08-31,"Micronesia","Oceania",1,NA,1,NA,1
2011-08-31,"Polynesia","Oceania",1,NA,5,NA,5
2011-09-30,"Australia and New Zealand","Oceania",2,9,78,38,125
2011-09-30,"Melanesia","Oceania",1,278,43,6,327
2011-09-30,"Micronesia","Oceania",1,NA,1,NA,1
2011-09-30,"Polynesia","Oceania",1,NA,5,NA,5
2011-10-31,"Australia and New Zealand","Oceania",2,15,79,38,132
2011-10-31,"Melanesia","Oceania",1,278,44,6,328
2011-10-31,"Micronesia","Oceania",1,NA,1,NA,1
2011-10-31,"Polynesia","Oceania",1,NA,6,NA,6
2011-11-30,"Australia and New Zealand","Oceania",2,10,80,36,126
2011-11-30,"Melanesia","Oceania",2,278,49,7,334
2011-11-30,"Micronesia","Oceania",1,1,NA,NA,1
2011-11-30,"Polynesia","Oceania",1,NA,5,NA,5
2011-12-31,"Australia and New Zealand","Oceania",2,10,78,35,123
2011-12-31,"Melanesia","Oceania",2,320,49,7,376
2011-12-31,"Micronesia","Oceania",1,1,NA,NA,1
2011-12-31,"Polynesia","Oceania",1,NA,5,NA,5
2012-01-31,"Australia and New Zealand","Oceania",2,10,79,35,124
2012-01-31,"Melanesia","Oceania",2,320,48,7,375
2012-01-31,"Micronesia","Oceania",1,1,NA,NA,1
2012-01-31,"Polynesia","Oceania",1,NA,4,NA,4
2012-02-28,"Australia and New Zealand","Oceania",2,12,79,33,124
2012-02-28,"Melanesia","Oceania",2,320,47,7,374
2012-02-28,"Micronesia","Oceania",1,1,NA,NA,1
2012-02-28,"Polynesia","Oceania",1,NA,13,NA,13
2012-03-31,"Australia and New Zealand","Oceania",2,11,80,34,125
2012-03-31,"Melanesia","Oceania",2,322,43,7,372
2012-03-31,"Micronesia","Oceania",1,1,1,1,3
2012-03-31,"Polynesia","Oceania",1,NA,13,NA,13
2012-04-30,"Australia and New Zealand","Oceania",2,11,80,35,126
2012-04-30,"Melanesia","Oceania",2,319,32,2,353
2012-04-30,"Micronesia","Oceania",1,1,1,1,3
2012-04-30,"Polynesia","Oceania",1,NA,13,NA,13
2012-05-31,"Australia and New Zealand","Oceania",2,14,79,43,136
2012-05-31,"Melanesia","Oceania",2,320,35,7,362
2012-05-31,"Micronesia","Oceania",1,NA,1,NA,1
2012-05-31,"Polynesia","Oceania",1,NA,19,NA,19
2012-06-30,"Australia and New Zealand","Oceania",2,13,79,40,132
2012-06-30,"Melanesia","Oceania",2,271,35,6,312
2012-06-30,"Micronesia","Oceania",1,1,1,1,3
2012-06-30,"Polynesia","Oceania",1,NA,19,NA,19
2012-07-31,"Australia and New Zealand","Oceania",2,15,77,37,129
2012-07-31,"Melanesia","Oceania",2,271,35,5,311
2012-07-31,"Micronesia","Oceania",1,1,1,1,3
2012-07-31,"Polynesia","Oceania",1,NA,17,NA,17
2012-08-31,"Australia and New Zealand","Oceania",2,13,75,33,121
2012-08-31,"Melanesia","Oceania",2,279,40,4,323
2012-08-31,"Micronesia","Oceania",1,1,1,1,3
2012-08-31,"Polynesia","Oceania",1,NA,17,NA,17
2012-09-30,"Australia and New Zealand","Oceania",2,13,66,34,113
2012-09-30,"Melanesia","Oceania",2,279,40,4,323
2012-09-30,"Micronesia","Oceania",1,1,1,1,3
2012-09-30,"Polynesia","Oceania",1,NA,17,NA,17
2012-10-31,"Australia and New Zealand","Oceania",2,12,66,35,113
2012-10-31,"Melanesia","Oceania",2,237,40,3,280
2012-10-31,"Micronesia","Oceania",1,1,1,1,3
2012-10-31,"Polynesia","Oceania",1,NA,17,NA,17
2012-11-30,"Australia and New Zealand","Oceania",2,12,34,32,78
2012-11-30,"Melanesia","Oceania",1,218,36,2,256
2012-11-30,"Micronesia","Oceania",1,1,1,1,3
2012-11-30,"Polynesia","Oceania",1,NA,8,NA,8
2012-12-31,"Australia and New Zealand","Oceania",2,12,25,32,69
2012-12-31,"Melanesia","Oceania",2,199,42,4,245
2012-12-31,"Micronesia","Oceania",1,1,1,1,3
2012-12-31,"Polynesia","Oceania",1,NA,7,NA,7
2013-01-31,"Australia and New Zealand","Oceania",2,12,25,32,69
2013-01-31,"Melanesia","Oceania",2,197,42,4,243
2013-01-31,"Micronesia","Oceania",1,1,1,1,3
2013-01-31,"Polynesia","Oceania",1,NA,7,NA,7
2013-02-28,"Australia and New Zealand","Oceania",2,12,25,32,69
2013-02-28,"Melanesia","Oceania",2,197,46,4,247
2013-02-28,"Micronesia","Oceania",1,1,1,1,3
2013-02-28,"Polynesia","Oceania",1,NA,6,NA,6
2013-03-31,"Australia and New Zealand","Oceania",2,12,25,32,69
2013-03-31,"Melanesia","Oceania",2,198,42,4,244
2013-03-31,"Micronesia","Oceania",1,1,1,1,3
2013-03-31,"Polynesia","Oceania",1,NA,9,NA,9
2013-04-30,"Australia and New Zealand","Oceania",2,12,25,33,70
2013-04-30,"Melanesia","Oceania",2,199,42,4,245
2013-04-30,"Micronesia","Oceania",1,1,1,1,3
2013-04-30,"Polynesia","Oceania",1,NA,9,NA,9
2013-05-31,"Australia and New Zealand","Oceania",2,12,25,33,70
2013-05-31,"Melanesia","Oceania",2,199,43,4,246
2013-05-31,"Micronesia","Oceania",1,1,1,1,3
2013-05-31,"Polynesia","Oceania",1,NA,8,NA,8
2013-06-30,"Australia and New Zealand","Oceania",2,13,25,33,71
2013-06-30,"Melanesia","Oceania",2,381,42,4,427
2013-06-30,"Micronesia","Oceania",1,1,1,1,3
2013-06-30,"Polynesia","Oceania",1,NA,13,NA,13
2013-07-31,"Australia and New Zealand","Oceania",2,12,25,34,71
2013-07-31,"Melanesia","Oceania",2,696,42,4,742
2013-07-31,"Micronesia","Oceania",1,1,1,1,3
2013-07-31,"Polynesia","Oceania",1,NA,13,NA,13
2013-08-31,"Australia and New Zealand","Oceania",2,12,25,33,70
2013-08-31,"Melanesia","Oceania",2,696,37,4,737
2013-08-31,"Micronesia","Oceania",1,1,1,1,3
2013-08-31,"Polynesia","Oceania",1,NA,13,NA,13
2013-09-30,"Australia and New Zealand","Oceania",2,12,25,34,71
2013-09-30,"Melanesia","Oceania",2,672,36,4,712
2013-09-30,"Micronesia","Oceania",1,1,1,1,3
2013-09-30,"Polynesia","Oceania",1,NA,17,NA,17
2013-10-31,"Australia and New Zealand","Oceania",2,15,25,37,77
2013-10-31,"Melanesia","Oceania",3,693,42,4,739
2013-10-31,"Micronesia","Oceania",1,1,1,1,3
2013-10-31,"Polynesia","Oceania",1,NA,17,NA,17
2013-11-30,"Australia and New Zealand","Oceania",2,12,24,31,67
2013-11-30,"Melanesia","Oceania",3,707,67,4,778
2013-11-30,"Micronesia","Oceania",1,NA,1,1,2
2013-11-30,"Polynesia","Oceania",1,NA,16,NA,16
2013-12-31,"Australia and New Zealand","Oceania",2,12,20,32,64
2013-12-31,"Melanesia","Oceania",2,706,63,2,771
2013-12-31,"Micronesia","Oceania",1,NA,1,NA,1
2013-12-31,"Polynesia","Oceania",1,NA,16,NA,16
2014-01-31,"Australia and New Zealand","Oceania",2,12,15,32,59
2014-01-31,"Melanesia","Oceania",3,707,64,3,774
2014-01-31,"Micronesia","Oceania",1,1,1,1,3
2014-01-31,"Polynesia","Oceania",1,NA,16,NA,16
2014-02-28,"Australia and New Zealand","Oceania",2,12,15,34,61
2014-02-28,"Melanesia","Oceania",3,710,44,3,757
2014-02-28,"Micronesia","Oceania",1,1,1,1,3
2014-02-28,"Polynesia","Oceania",1,NA,12,NA,12
