"date","tcc.unregion","tcc.continent","n.contributors","troops","police","observers","total"
2004-05-31,"Northern America","North America",2,212,526,24,762
2004-05-31,"South America","South America",8,2745,163,146,3054
2004-06-30,"Caribbean","South America",1,NA,NA,4,4
2004-06-30,"Central America","South America",3,NA,1,27,28
2004-06-30,"Northern America","North America",2,700,502,31,1233
2004-06-30,"South America","South America",8,4156,149,152,4457
2004-07-31,"Caribbean","South America",2,NA,10,4,14
2004-07-31,"Central America","South America",3,NA,1,29,30
2004-07-31,"Northern America","North America",2,512,447,32,991
2004-07-31,"South America","South America",8,4526,151,151,4828
2004-08-31,"Caribbean","South America",2,NA,10,4,14
2004-08-31,"Central America","South America",3,1,1,29,31
2004-08-31,"Northern America","North America",2,216,447,32,695
2004-08-31,"South America","South America",8,5326,151,161,5638
2004-09-30,"Caribbean","South America",2,NA,10,4,14
2004-09-30,"Central America","South America",3,1,3,35,39
2004-09-30,"Northern America","North America",2,208,409,32,649
2004-09-30,"South America","South America",8,5408,193,159,5760
2004-10-31,"Caribbean","South America",2,NA,10,4,14
2004-10-31,"Central America","South America",3,71,3,29,103
2004-10-31,"Northern America","North America",2,205,436,32,673
2004-10-31,"South America","South America",8,5407,211,160,5778
2004-11-30,"Caribbean","South America",2,NA,10,4,14
2004-11-30,"Central America","South America",3,71,3,29,103
2004-11-30,"Northern America","North America",2,215,427,31,673
2004-11-30,"South America","South America",8,5716,217,148,6081
2004-12-31,"Caribbean","South America",2,NA,10,4,14
2004-12-31,"Central America","South America",3,71,5,31,107
2004-12-31,"Northern America","North America",2,204,510,29,743
2004-12-31,"South America","South America",8,5763,205,153,6121
2005-01-31,"Caribbean","South America",2,NA,10,4,14
2005-01-31,"Central America","South America",3,71,5,29,105
2005-01-31,"Northern America","North America",2,202,510,30,742
2005-01-31,"South America","South America",8,5669,205,153,6027
2005-02-28,"Caribbean","South America",2,NA,10,4,14
2005-02-28,"Central America","South America",3,71,7,29,107
2005-02-28,"Northern America","North America",2,212,453,33,698
2005-02-28,"South America","South America",8,5604,205,154,5963
2005-03-31,"Caribbean","South America",2,NA,10,4,14
2005-03-31,"Central America","South America",3,178,7,31,216
2005-03-31,"Northern America","North America",2,216,441,29,686
2005-03-31,"South America","South America",8,5938,205,150,6293
2005-04-30,"Caribbean","South America",2,NA,10,4,14
2005-04-30,"Central America","South America",3,175,7,35,217
2005-04-30,"Northern America","North America",2,210,455,25,690
2005-04-30,"South America","South America",8,5791,204,147,6142
2005-05-31,"Caribbean","South America",2,NA,10,4,14
2005-05-31,"Central America","South America",3,178,7,36,221
2005-05-31,"Northern America","North America",2,212,440,28,680
2005-05-31,"South America","South America",8,5485,212,161,5858
2005-06-30,"Caribbean","South America",2,NA,10,4,14
2005-06-30,"Central America","South America",3,191,5,46,242
2005-06-30,"Northern America","North America",2,217,440,25,682
2005-06-30,"South America","South America",8,5479,212,166,5857
2005-07-31,"Caribbean","South America",2,NA,13,4,17
2005-07-31,"Central America","South America",3,190,6,47,243
2005-07-31,"Northern America","North America",2,218,406,17,641
2005-07-31,"South America","South America",8,5487,219,158,5864
2005-08-31,"Caribbean","South America",2,NA,13,4,17
2005-08-31,"Central America","South America",3,190,6,47,243
2005-08-31,"Northern America","North America",2,223,406,16,645
2005-08-31,"South America","South America",8,5484,217,159,5860
2005-09-30,"Caribbean","South America",2,NA,12,4,16
2005-09-30,"Central America","South America",3,190,7,42,239
2005-09-30,"Northern America","North America",2,217,439,21,677
2005-09-30,"South America","South America",8,5665,89,163,5917
2005-10-31,"Caribbean","South America",2,NA,12,4,16
2005-10-31,"Central America","South America",3,188,15,49,252
2005-10-31,"Northern America","North America",2,208,515,45,768
2005-10-31,"South America","South America",8,5480,83,195,5758
2005-11-30,"Caribbean","South America",2,NA,15,4,19
2005-11-30,"Central America","South America",3,186,20,52,258
2005-11-30,"Northern America","North America",2,222,498,44,764
2005-11-30,"South America","South America",8,5472,84,218,5774
2005-12-31,"Caribbean","South America",2,NA,15,4,19
2005-12-31,"Central America","South America",3,189,21,54,264
2005-12-31,"Northern America","North America",2,221,495,55,771
2005-12-31,"South America","South America",8,5487,79,233,5799
2006-01-31,"Caribbean","South America",2,NA,17,4,21
2006-01-31,"Central America","South America",3,193,19,54,266
2006-01-31,"Northern America","North America",2,204,475,61,740
2006-01-31,"South America","South America",8,5651,80,249,5980
2006-02-28,"Caribbean","South America",2,NA,17,4,21
2006-02-28,"Central America","South America",3,191,23,54,268
2006-02-28,"Northern America","North America",2,206,458,60,724
2006-02-28,"South America","South America",8,5596,94,245,5935
2006-03-31,"Caribbean","South America",2,NA,17,4,21
2006-03-31,"Central America","South America",3,191,21,51,263
2006-03-31,"Northern America","North America",2,26,453,59,538
2006-03-31,"South America","South America",8,5609,88,244,5941
2006-04-30,"Caribbean","South America",3,NA,20,4,24
2006-04-30,"Central America","South America",3,191,22,54,267
2006-04-30,"Northern America","North America",2,28,398,52,478
2006-04-30,"South America","South America",8,5462,79,240,5781
2006-05-31,"Caribbean","South America",3,NA,20,4,24
2006-05-31,"Central America","South America",3,191,23,54,268
2006-05-31,"Northern America","North America",2,26,358,48,432
2006-05-31,"South America","South America",8,5462,82,239,5783
2006-06-30,"Caribbean","South America",3,NA,20,4,24
2006-06-30,"Central America","South America",3,193,21,47,261
2006-06-30,"Northern America","North America",2,27,390,59,476
2006-06-30,"South America","South America",8,5578,71,232,5881
2006-07-31,"Caribbean","South America",3,NA,19,4,23
2006-07-31,"Central America","South America",3,191,25,54,270
2006-07-31,"Northern America","North America",2,30,386,51,467
2006-07-31,"South America","South America",8,5618,85,244,5947
2006-08-31,"Caribbean","South America",3,NA,16,4,20
2006-08-31,"Central America","South America",3,190,23,54,267
2006-08-31,"Northern America","North America",2,24,388,55,467
2006-08-31,"South America","South America",8,5566,80,242,5888
2006-09-30,"Caribbean","South America",3,NA,16,4,20
2006-09-30,"Central America","South America",3,190,23,59,272
2006-09-30,"Northern America","North America",2,22,377,55,454
2006-09-30,"South America","South America",9,5782,83,237,6102
2006-10-31,"Caribbean","South America",3,NA,16,4,20
2006-10-31,"Central America","South America",3,211,23,53,287
2006-10-31,"Northern America","North America",2,22,346,54,422
2006-10-31,"South America","South America",9,5771,77,242,6090
2006-11-30,"Caribbean","South America",3,NA,14,4,18
2006-11-30,"Central America","South America",3,213,26,53,292
2006-11-30,"Northern America","North America",2,26,376,58,460
2006-11-30,"South America","South America",9,5767,72,226,6065
2006-12-31,"Caribbean","South America",3,NA,14,4,18
2006-12-31,"Central America","South America",3,211,26,50,287
2006-12-31,"Northern America","North America",2,24,383,49,456
2006-12-31,"South America","South America",9,5802,74,223,6099
2007-01-31,"Caribbean","South America",3,NA,14,4,18
2007-01-31,"Central America","South America",3,212,24,50,286
2007-01-31,"Northern America","North America",2,24,375,58,457
2007-01-31,"South America","South America",9,5807,74,231,6112
2007-02-28,"Caribbean","South America",3,NA,14,4,18
2007-02-28,"Central America","South America",3,212,26,52,290
2007-02-28,"Northern America","North America",2,23,377,58,458
2007-02-28,"South America","South America",9,5816,82,260,6158
2007-03-31,"Caribbean","South America",3,NA,14,4,18
2007-03-31,"Central America","South America",3,212,37,52,301
2007-03-31,"Northern America","North America",2,23,380,57,460
2007-03-31,"South America","South America",9,5801,86,262,6149
2007-04-30,"Caribbean","South America",2,NA,12,4,16
2007-04-30,"Central America","South America",3,213,32,51,296
2007-04-30,"Northern America","North America",2,23,358,58,439
2007-04-30,"South America","South America",9,5814,85,264,6163
2007-05-31,"Caribbean","South America",2,NA,12,4,16
2007-05-31,"Central America","South America",3,213,29,47,289
2007-05-31,"Northern America","North America",2,24,365,57,446
2007-05-31,"South America","South America",9,5813,88,262,6163
2007-06-30,"Caribbean","South America",2,NA,11,4,15
2007-06-30,"Central America","South America",3,228,32,55,315
2007-06-30,"Northern America","North America",2,24,365,56,445
2007-06-30,"South America","South America",9,5814,86,266,6166
2007-07-31,"Caribbean","South America",2,NA,13,4,17
2007-07-31,"Central America","South America",3,227,32,54,313
2007-07-31,"Northern America","North America",2,24,351,57,432
2007-07-31,"South America","South America",9,5817,77,267,6161
2007-08-31,"Caribbean","South America",3,NA,18,4,22
2007-08-31,"Central America","South America",3,227,31,52,310
2007-08-31,"Northern America","North America",2,25,353,55,433
2007-08-31,"South America","South America",9,5814,86,259,6159
2007-09-30,"Caribbean","South America",3,NA,19,4,23
2007-09-30,"Central America","South America",3,227,31,55,313
2007-09-30,"Northern America","North America",2,25,356,57,438
2007-09-30,"South America","South America",9,5811,89,272,6172
2007-10-31,"Caribbean","South America",3,NA,17,4,21
2007-10-31,"Central America","South America",3,227,31,54,312
2007-10-31,"Northern America","North America",2,23,396,58,477
2007-10-31,"South America","South America",9,5816,92,275,6183
2007-11-30,"Caribbean","South America",3,NA,17,4,21
2007-11-30,"Central America","South America",3,227,34,54,315
2007-11-30,"Northern America","North America",2,23,413,59,495
2007-11-30,"South America","South America",9,5813,86,271,6170
2007-12-31,"Caribbean","South America",3,NA,17,4,21
2007-12-31,"Central America","South America",3,227,36,55,318
2007-12-31,"Northern America","North America",2,23,383,59,465
2007-12-31,"South America","South America",9,5795,79,268,6142
2008-01-31,"Caribbean","South America",2,NA,23,NA,23
2008-01-31,"Central America","South America",3,226,36,53,315
2008-01-31,"Northern America","North America",2,31,402,55,488
2008-01-31,"South America","South America",9,5811,80,247,6138
2008-02-28,"Caribbean","South America",2,NA,32,NA,32
2008-02-28,"Central America","South America",3,225,37,54,316
2008-02-28,"Northern America","North America",2,33,391,60,484
2008-02-28,"South America","South America",9,5810,83,257,6150
2008-03-31,"Caribbean","South America",2,NA,28,NA,28
2008-03-31,"Central America","South America",3,229,37,50,316
2008-03-31,"Northern America","North America",2,35,372,59,466
2008-03-31,"South America","South America",9,5836,85,251,6172
2008-04-30,"Caribbean","South America",2,NA,27,NA,27
2008-04-30,"Central America","South America",3,229,36,51,316
2008-04-30,"Northern America","North America",2,34,378,59,471
2008-04-30,"South America","South America",9,5853,82,255,6190
2008-05-31,"Caribbean","South America",2,NA,27,NA,27
2008-05-31,"Central America","South America",3,228,38,51,317
2008-05-31,"Northern America","North America",2,32,367,58,457
2008-05-31,"South America","South America",9,5926,87,269,6282
2008-06-30,"Caribbean","South America",2,NA,27,NA,27
2008-06-30,"Central America","South America",3,227,37,41,305
2008-06-30,"Northern America","North America",2,31,336,59,426
2008-06-30,"South America","South America",9,5820,85,259,6164
2008-07-31,"Caribbean","South America",2,NA,21,NA,21
2008-07-31,"Central America","South America",3,226,34,39,299
2008-07-31,"Northern America","North America",2,27,337,55,419
2008-07-31,"South America","South America",9,5861,78,252,6191
2008-08-31,"Caribbean","South America",2,NA,19,NA,19
2008-08-31,"Central America","South America",3,271,33,44,348
2008-08-31,"Northern America","North America",2,29,401,55,485
2008-08-31,"South America","South America",9,5746,82,263,6091
2008-09-30,"Caribbean","South America",2,NA,19,NA,19
2008-09-30,"Central America","South America",3,298,39,41,378
2008-09-30,"Northern America","North America",2,31,383,55,469
2008-09-30,"South America","South America",8,5765,75,261,6101
2008-10-31,"Caribbean","South America",2,NA,19,NA,19
2008-10-31,"Central America","South America",3,274,40,48,362
2008-10-31,"Northern America","North America",2,34,391,50,475
2008-10-31,"South America","South America",8,5751,76,275,6102
2008-11-30,"Caribbean","South America",2,NA,24,NA,24
2008-11-30,"Central America","South America",3,295,35,48,378
2008-11-30,"Northern America","North America",2,29,303,55,387
2008-11-30,"South America","South America",8,5787,73,278,6138
2008-12-31,"Caribbean","South America",2,NA,24,NA,24
2008-12-31,"Central America","South America",3,278,41,46,365
2008-12-31,"Northern America","North America",2,34,184,52,270
2008-12-31,"South America","South America",9,5797,87,274,6158
2009-01-31,"Caribbean","South America",2,NA,22,NA,22
2009-01-31,"Central America","South America",3,278,41,46,365
2009-01-31,"Northern America","North America",2,33,183,53,269
2009-01-31,"South America","South America",9,5817,71,272,6160
2009-02-28,"Caribbean","South America",2,NA,20,NA,20
2009-02-28,"Central America","South America",3,279,43,47,369
2009-02-28,"Northern America","North America",2,32,185,51,268
2009-02-28,"South America","South America",9,5824,61,252,6137
2009-03-31,"Caribbean","South America",2,NA,20,NA,20
2009-03-31,"Central America","South America",3,277,47,47,371
2009-03-31,"Northern America","North America",2,34,206,52,292
2009-03-31,"South America","South America",9,5831,62,235,6128
2009-04-30,"Caribbean","South America",2,NA,20,NA,20
2009-04-30,"Central America","South America",3,276,47,40,363
2009-04-30,"Northern America","North America",2,35,194,51,280
2009-04-30,"South America","South America",9,5810,69,247,6126
2009-05-31,"Caribbean","South America",2,NA,20,NA,20
2009-05-31,"Central America","South America",3,321,45,46,412
2009-05-31,"Northern America","North America",2,32,196,50,278
2009-05-31,"South America","South America",9,5826,90,234,6150
2009-06-30,"Caribbean","South America",2,NA,29,NA,29
2009-06-30,"Central America","South America",3,322,48,46,416
2009-06-30,"Northern America","North America",2,25,195,49,269
2009-06-30,"South America","South America",9,5831,93,237,6161
2009-07-31,"Caribbean","South America",2,NA,28,NA,28
2009-07-31,"Central America","South America",3,324,48,45,417
2009-07-31,"Northern America","North America",2,27,197,47,271
2009-07-31,"South America","South America",9,5890,101,240,6231
2009-08-31,"Caribbean","South America",1,NA,25,NA,25
2009-08-31,"Central America","South America",3,325,53,41,419
2009-08-31,"Northern America","North America",2,27,186,45,258
2009-08-31,"South America","South America",9,5820,92,224,6136
2009-09-30,"Caribbean","South America",1,NA,25,NA,25
2009-09-30,"Central America","South America",3,325,52,36,413
2009-09-30,"Northern America","North America",2,27,188,47,262
2009-09-30,"South America","South America",9,5836,96,237,6169
2009-10-31,"Caribbean","South America",1,NA,25,NA,25
2009-10-31,"Central America","South America",3,323,53,39,415
2009-10-31,"Northern America","North America",2,27,186,47,260
2009-10-31,"South America","South America",9,5824,101,229,6154
2009-11-30,"Caribbean","South America",1,NA,25,NA,25
2009-11-30,"Central America","South America",3,321,49,41,411
2009-11-30,"Northern America","North America",2,28,177,55,260
2009-11-30,"South America","South America",9,5809,100,236,6145
2009-12-31,"Caribbean","South America",2,NA,30,NA,30
2009-12-31,"Central America","South America",3,322,47,41,410
2009-12-31,"Northern America","North America",2,28,170,47,245
2009-12-31,"South America","South America",9,5803,88,235,6126
2010-01-31,"Caribbean","South America",2,NA,27,NA,27
2010-01-31,"Central America","South America",3,322,48,44,414
2010-01-31,"Northern America","North America",2,28,145,49,222
2010-01-31,"South America","South America",9,5805,109,244,6158
2010-02-28,"Caribbean","South America",2,NA,22,NA,22
2010-02-28,"Central America","South America",3,321,47,47,415
2010-02-28,"Northern America","North America",2,27,171,48,246
2010-02-28,"South America","South America",9,5805,92,240,6137
2010-03-31,"Caribbean","South America",2,NA,21,NA,21
2010-03-31,"Central America","South America",3,329,50,47,426
2010-03-31,"Northern America","North America",2,41,170,45,256
2010-03-31,"South America","South America",9,6741,100,233,7074
2010-04-30,"Caribbean","South America",2,NA,21,NA,21
2010-04-30,"Central America","South America",3,354,56,45,455
2010-04-30,"Northern America","North America",2,38,161,47,246
2010-04-30,"South America","South America",9,6789,109,233,7131
2010-05-31,"Caribbean","South America",2,NA,20,NA,20
2010-05-31,"Central America","South America",3,354,54,42,450
2010-05-31,"Northern America","North America",2,41,181,47,269
2010-05-31,"South America","South America",9,6942,86,230,7258
2010-06-30,"Caribbean","South America",2,NA,22,NA,22
2010-06-30,"Central America","South America",3,354,49,48,451
2010-06-30,"Northern America","North America",2,42,214,48,304
2010-06-30,"South America","South America",9,7098,91,224,7413
2010-07-31,"Caribbean","South America",2,NA,22,NA,22
2010-07-31,"Central America","South America",3,353,49,47,449
2010-07-31,"Northern America","North America",2,40,188,48,276
2010-07-31,"South America","South America",9,6893,95,232,7220
2010-08-31,"Caribbean","South America",2,NA,22,NA,22
2010-08-31,"Central America","South America",3,352,48,45,445
2010-08-31,"Northern America","North America",2,40,216,52,308
2010-08-31,"South America","South America",9,7017,103,229,7349
2010-09-30,"Caribbean","South America",2,NA,21,NA,21
2010-09-30,"Central America","South America",3,353,41,42,436
2010-09-30,"Northern America","North America",2,39,193,50,282
2010-09-30,"South America","South America",9,6828,132,228,7188
2010-10-31,"Caribbean","South America",2,NA,36,NA,36
2010-10-31,"Central America","South America",3,352,41,40,433
2010-10-31,"Northern America","North America",2,42,194,48,284
2010-10-31,"South America","South America",9,6782,122,231,7135
2010-11-30,"Caribbean","South America",2,NA,33,NA,33
2010-11-30,"Central America","South America",3,355,40,45,440
2010-11-30,"Northern America","North America",2,34,204,48,286
2010-11-30,"South America","South America",9,6780,127,201,7108
2010-12-31,"Caribbean","South America",2,NA,33,NA,33
2010-12-31,"Central America","South America",3,353,40,45,438
2010-12-31,"Northern America","North America",2,34,203,48,285
2010-12-31,"South America","South America",9,6875,124,211,7210
2011-01-31,"Caribbean","South America",2,NA,33,NA,33
2011-01-31,"Central America","South America",3,354,41,47,442
2011-01-31,"Northern America","North America",2,38,232,52,322
2011-01-31,"South America","South America",9,7050,114,214,7378
2011-02-28,"Caribbean","South America",2,NA,33,NA,33
2011-02-28,"Central America","South America",3,354,36,45,435
2011-02-28,"Northern America","North America",2,36,224,53,313
2011-02-28,"South America","South America",9,6938,113,207,7258
2011-03-31,"Caribbean","South America",2,NA,33,NA,33
2011-03-31,"Central America","South America",3,354,32,45,431
2011-03-31,"Northern America","North America",2,36,224,52,312
2011-03-31,"South America","South America",9,6884,115,206,7205
2011-04-30,"Caribbean","South America",2,NA,32,NA,32
2011-04-30,"Central America","South America",3,355,34,41,430
2011-04-30,"Northern America","North America",2,38,231,54,323
2011-04-30,"South America","South America",9,6871,107,210,7188
2011-05-31,"Caribbean","South America",2,NA,32,NA,32
2011-05-31,"Central America","South America",3,354,37,44,435
2011-05-31,"Northern America","North America",2,34,239,50,323
2011-05-31,"South America","South America",9,6869,100,203,7172
2011-06-30,"Caribbean","South America",2,NA,26,NA,26
2011-06-30,"Central America","South America",3,355,33,43,431
2011-06-30,"Northern America","North America",2,34,235,48,317
2011-06-30,"South America","South America",9,6868,86,212,7166
2011-07-31,"Caribbean","South America",2,NA,24,NA,24
2011-07-31,"Central America","South America",3,354,29,35,418
2011-07-31,"Northern America","North America",2,27,217,28,272
2011-07-31,"South America","South America",9,6863,83,146,7092
2011-08-31,"Caribbean","South America",2,NA,25,NA,25
2011-08-31,"Central America","South America",3,354,32,44,430
2011-08-31,"Northern America","North America",2,30,231,36,297
2011-08-31,"South America","South America",9,6855,94,180,7129
2011-09-30,"Caribbean","South America",2,NA,25,NA,25
2011-09-30,"Central America","South America",3,353,28,44,425
2011-09-30,"Northern America","North America",2,35,254,31,320
2011-09-30,"South America","South America",9,6843,84,167,7094
2011-10-31,"Caribbean","South America",2,NA,25,NA,25
2011-10-31,"Central America","South America",3,344,29,44,417
2011-10-31,"Northern America","North America",2,35,273,34,342
2011-10-31,"South America","South America",9,6837,109,165,7111
2011-11-30,"Caribbean","South America",2,NA,25,NA,25
2011-11-30,"Central America","South America",3,346,32,41,419
2011-11-30,"Northern America","North America",2,29,262,29,320
2011-11-30,"South America","South America",9,7076,90,158,7324
2011-12-31,"Caribbean","South America",2,NA,21,NA,21
2011-12-31,"Central America","South America",3,344,34,42,420
2011-12-31,"Northern America","North America",2,30,258,28,316
2011-12-31,"South America","South America",9,7005,110,156,7271
2012-01-31,"Caribbean","South America",2,NA,20,NA,20
2012-01-31,"Central America","South America",3,342,33,37,412
2012-01-31,"Northern America","North America",2,34,262,30,326
2012-01-31,"South America","South America",9,6991,114,151,7256
2012-02-28,"Caribbean","South America",2,NA,20,NA,20
2012-02-28,"Central America","South America",3,342,32,35,409
2012-02-28,"Northern America","North America",2,36,261,29,326
2012-02-28,"South America","South America",9,6980,111,154,7245
2012-03-31,"Caribbean","South America",2,NA,19,NA,19
2012-03-31,"Central America","South America",3,343,32,35,410
2012-03-31,"Northern America","North America",2,35,234,30,299
2012-03-31,"South America","South America",9,6921,114,153,7188
2012-04-30,"Caribbean","South America",2,NA,17,NA,17
2012-04-30,"Central America","South America",3,344,25,35,404
2012-04-30,"Northern America","North America",2,32,234,26,292
2012-04-30,"South America","South America",9,6612,114,149,6875
2012-05-31,"Caribbean","South America",2,NA,17,NA,17
2012-05-31,"Central America","South America",3,346,24,34,404
2012-05-31,"Northern America","North America",2,34,234,33,301
2012-05-31,"South America","South America",9,6618,105,178,6901
2012-06-30,"Caribbean","South America",2,NA,16,NA,16
2012-06-30,"Central America","South America",3,346,23,35,404
2012-06-30,"Northern America","North America",2,33,231,30,294
2012-06-30,"South America","South America",9,6627,115,175,6917
2012-07-31,"Caribbean","South America",1,NA,14,NA,14
2012-07-31,"Central America","South America",3,346,23,35,404
2012-07-31,"Northern America","North America",2,35,236,32,303
2012-07-31,"South America","South America",9,6613,114,152,6879
2012-08-31,"Caribbean","South America",1,NA,14,NA,14
2012-08-31,"Central America","South America",3,346,25,35,406
2012-08-31,"Northern America","North America",2,34,233,31,298
2012-08-31,"South America","South America",9,6611,107,151,6869
2012-09-30,"Caribbean","South America",1,NA,14,NA,14
2012-09-30,"Central America","South America",3,346,23,34,403
2012-09-30,"Northern America","North America",2,30,234,30,294
2012-09-30,"South America","South America",9,6625,99,160,6884
2012-10-31,"Caribbean","South America",1,NA,14,NA,14
2012-10-31,"Central America","South America",3,345,20,34,399
2012-10-31,"Northern America","North America",2,28,230,27,285
2012-10-31,"South America","South America",9,6628,99,157,6884
2012-11-30,"Caribbean","South America",1,NA,13,NA,13
2012-11-30,"Central America","South America",3,344,17,32,393
2012-11-30,"Northern America","North America",2,31,224,27,282
2012-11-30,"South America","South America",9,6643,84,149,6876
2012-12-31,"Caribbean","South America",1,NA,12,NA,12
2012-12-31,"Central America","South America",3,343,11,34,388
2012-12-31,"Northern America","North America",2,30,220,28,278
2012-12-31,"South America","South America",9,6610,85,143,6838
2013-01-31,"Caribbean","South America",1,NA,12,NA,12
2013-01-31,"Central America","South America",3,345,11,28,384
2013-01-31,"Northern America","North America",2,30,189,28,247
2013-01-31,"South America","South America",9,6476,82,135,6693
2013-02-28,"Caribbean","South America",1,NA,12,NA,12
2013-02-28,"Central America","South America",3,380,10,27,417
2013-02-28,"Northern America","North America",2,43,188,17,248
2013-02-28,"South America","South America",9,6450,89,130,6669
2013-03-31,"Caribbean","South America",1,NA,12,NA,12
2013-03-31,"Central America","South America",3,380,10,31,421
2013-03-31,"Northern America","North America",2,43,190,17,250
2013-03-31,"South America","South America",9,6449,100,130,6679
2013-04-30,"Caribbean","South America",1,NA,12,NA,12
2013-04-30,"Central America","South America",3,379,10,30,419
2013-04-30,"Northern America","North America",2,42,180,17,239
2013-04-30,"South America","South America",9,6210,99,142,6451
2013-05-31,"Caribbean","South America",1,NA,12,NA,12
2013-05-31,"Central America","South America",3,379,11,32,422
2013-05-31,"Northern America","North America",2,42,181,18,241
2013-05-31,"South America","South America",9,5943,101,145,6189
2013-06-30,"Caribbean","South America",1,NA,12,NA,12
2013-06-30,"Central America","South America",3,379,11,32,422
2013-06-30,"Northern America","North America",2,79,164,18,261
2013-06-30,"South America","South America",9,5939,85,145,6169
2013-07-31,"Central America","South America",3,379,11,32,422
2013-07-31,"Northern America","North America",2,77,162,18,257
2013-07-31,"South America","South America",9,5953,90,145,6188
2013-08-31,"Caribbean","South America",1,NA,1,NA,1
2013-08-31,"Central America","South America",3,379,10,32,421
2013-08-31,"Northern America","North America",2,80,169,18,267
2013-08-31,"South America","South America",9,5979,88,144,6211
2013-09-30,"Caribbean","South America",1,NA,1,NA,1
2013-09-30,"Central America","South America",3,378,10,32,420
2013-09-30,"Northern America","North America",2,74,175,19,268
2013-09-30,"South America","South America",9,5980,94,147,6221
2013-10-31,"Caribbean","South America",1,NA,1,NA,1
2013-10-31,"Central America","South America",3,379,10,31,420
2013-10-31,"Northern America","North America",2,82,161,26,269
2013-10-31,"South America","South America",9,5973,86,152,6211
2013-11-30,"Caribbean","South America",2,2,2,NA,4
2013-11-30,"Central America","South America",3,379,7,30,416
2013-11-30,"Northern America","North America",2,43,158,19,220
2013-11-30,"South America","South America",9,5759,100,151,6010
2013-12-31,"Caribbean","South America",3,2,14,NA,16
2013-12-31,"Central America","South America",3,379,4,30,413
2013-12-31,"Northern America","North America",2,42,172,19,233
2013-12-31,"South America","South America",9,5945,101,155,6201
2014-01-31,"Caribbean","South America",3,2,14,NA,16
2014-01-31,"Central America","South America",3,376,4,31,411
2014-01-31,"Northern America","North America",2,43,167,19,229
2014-01-31,"South America","South America",9,6202,96,156,6454
2014-02-28,"Caribbean","South America",3,2,14,NA,16
2014-02-28,"Central America","South America",3,413,4,31,448
2014-02-28,"Northern America","North America",2,52,172,19,243
2014-02-28,"South America","South America",9,5874,90,148,6112
