"date","tcc.unregion","tcc.continent","n.contributors","troops","police","observers","total"
1995-04-30,"Eastern Asia","Asia",2,40,NA,57,97
1995-04-30,"South-Eastern Asia","Asia",4,1769,75,126,1970
1995-04-30,"Southern Asia","Asia",4,9969,305,250,10524
1995-04-30,"Western Asia","Asia",2,4858,240,103,5201
1995-05-31,"Eastern Asia","Asia",2,40,NA,57,97
1995-05-31,"South-Eastern Asia","Asia",5,1783,124,125,2032
1995-05-31,"Southern Asia","Asia",4,10190,315,253,10758
1995-05-31,"Western Asia","Asia",2,4861,228,93,5182
1995-06-30,"Eastern Asia","Asia",2,40,NA,57,97
1995-06-30,"South-Eastern Asia","Asia",5,1779,126,113,2018
1995-06-30,"Southern Asia","Asia",4,10283,298,250,10831
1995-06-30,"Western Asia","Asia",2,4140,235,103,4478
1995-07-31,"Eastern Asia","Asia",2,40,NA,57,97
1995-07-31,"South-Eastern Asia","Asia",5,1778,126,113,2017
1995-07-31,"Southern Asia","Asia",4,10001,288,251,10540
1995-07-31,"Western Asia","Asia",2,3867,231,101,4199
1995-08-31,"Eastern Asia","Asia",2,40,NA,57,97
1995-08-31,"South-Eastern Asia","Asia",5,1806,109,104,2019
1995-08-31,"Southern Asia","Asia",4,10703,270,244,11217
1995-08-31,"Western Asia","Asia",2,3862,216,102,4180
1995-09-30,"Eastern Asia","Asia",2,40,NA,58,98
1995-09-30,"South-Eastern Asia","Asia",5,2272,109,104,2485
1995-09-30,"Southern Asia","Asia",4,10121,266,253,10640
1995-09-30,"Western Asia","Asia",2,1929,216,101,2246
1995-10-31,"Eastern Asia","Asia",2,228,NA,58,286
1995-10-31,"South-Eastern Asia","Asia",5,2266,85,105,2456
1995-10-31,"Southern Asia","Asia",4,10376,252,259,10887
1995-10-31,"Western Asia","Asia",2,1748,196,101,2045
1995-11-30,"Eastern Asia","Asia",2,238,NA,62,300
1995-11-30,"South-Eastern Asia","Asia",4,1725,20,107,1852
1995-11-30,"Southern Asia","Asia",4,7384,103,236,7723
1995-11-30,"Western Asia","Asia",2,1281,53,84,1418
1995-12-31,"Eastern Asia","Asia",2,238,NA,62,300
1995-12-31,"South-Eastern Asia","Asia",4,709,17,110,836
1995-12-31,"Southern Asia","Asia",4,6406,105,206,6717
1995-12-31,"Western Asia","Asia",2,14,50,87,151
1996-01-31,"Eastern Asia","Asia",2,238,NA,64,302
1996-01-31,"South-Eastern Asia","Asia",4,627,45,89,761
1996-01-31,"Southern Asia","Asia",4,7147,110,177,7434
1996-01-31,"Western Asia","Asia",2,6,86,70,162
1996-02-29,"Eastern Asia","Asia",3,289,NA,64,353
1996-02-29,"South-Eastern Asia","Asia",4,536,103,85,724
1996-02-29,"Southern Asia","Asia",4,5374,92,172,5638
1996-02-29,"Western Asia","Asia",2,2,105,62,169
1996-03-31,"Eastern Asia","Asia",3,289,NA,66,355
1996-03-31,"South-Eastern Asia","Asia",4,544,137,84,765
1996-03-31,"Southern Asia","Asia",4,4697,362,150,5209
1996-03-31,"Western Asia","Asia",2,193,152,62,407
1996-04-30,"Eastern Asia","Asia",3,289,NA,60,349
1996-04-30,"South-Eastern Asia","Asia",4,544,122,78,744
1996-04-30,"Southern Asia","Asia",4,4138,348,135,4621
1996-04-30,"Western Asia","Asia",2,869,191,57,1117
1996-05-31,"Eastern Asia","Asia",3,289,NA,57,346
1996-05-31,"South-Eastern Asia","Asia",4,548,122,77,747
1996-05-31,"Southern Asia","Asia",4,4809,384,136,5329
1996-05-31,"Western Asia","Asia",2,877,191,53,1121
1996-06-30,"Eastern Asia","Asia",3,289,NA,53,342
1996-06-30,"South-Eastern Asia","Asia",4,391,129,76,596
1996-06-30,"Southern Asia","Asia",4,4809,482,129,5420
1996-06-30,"Western Asia","Asia",2,876,192,53,1121
1996-07-31,"Eastern Asia","Asia",3,289,NA,53,342
1996-07-31,"South-Eastern Asia","Asia",4,8,129,76,213
1996-07-31,"Southern Asia","Asia",4,4196,491,126,4813
1996-07-31,"Western Asia","Asia",2,882,190,50,1122
1996-08-31,"Eastern Asia","Asia",3,284,NA,51,335
1996-08-31,"South-Eastern Asia","Asia",4,131,129,74,334
1996-08-31,"Southern Asia","Asia",4,4259,489,123,4871
1996-08-31,"Western Asia","Asia",2,923,191,49,1163
1996-09-30,"Eastern Asia","Asia",3,269,NA,49,318
1996-09-30,"South-Eastern Asia","Asia",4,130,128,73,331
1996-09-30,"Southern Asia","Asia",4,4267,470,123,4860
1996-09-30,"Western Asia","Asia",2,924,191,51,1166
1996-10-31,"Eastern Asia","Asia",3,270,NA,48,318
1996-10-31,"South-Eastern Asia","Asia",4,131,128,76,335
1996-10-31,"Southern Asia","Asia",4,4264,468,120,4852
1996-10-31,"Western Asia","Asia",2,929,191,51,1171
1996-11-30,"Eastern Asia","Asia",3,269,NA,49,318
1996-11-30,"South-Eastern Asia","Asia",4,129,129,73,331
1996-11-30,"Southern Asia","Asia",4,4250,472,132,4854
1996-11-30,"Western Asia","Asia",2,925,191,51,1167
1996-12-31,"Eastern Asia","Asia",3,71,NA,52,123
1996-12-31,"South-Eastern Asia","Asia",4,129,129,81,339
1996-12-31,"Southern Asia","Asia",4,4257,468,149,4874
1996-12-31,"Western Asia","Asia",2,925,191,51,1167
1997-01-31,"Eastern Asia","Asia",3,70,NA,51,121
1997-01-31,"South-Eastern Asia","Asia",4,130,129,83,342
1997-01-31,"Southern Asia","Asia",4,4244,453,143,4840
1997-01-31,"Western Asia","Asia",2,925,187,48,1160
1997-02-28,"Eastern Asia","Asia",3,63,NA,51,114
1997-02-28,"South-Eastern Asia","Asia",4,129,59,86,274
1997-02-28,"Southern Asia","Asia",4,4242,455,149,4846
1997-02-28,"Western Asia","Asia",2,926,167,48,1141
1997-03-31,"Eastern Asia","Asia",3,50,NA,94,144
1997-03-31,"South-Eastern Asia","Asia",4,129,59,78,266
1997-03-31,"Southern Asia","Asia",4,4112,458,156,4726
1997-03-31,"Western Asia","Asia",2,925,168,48,1141
1997-04-30,"Eastern Asia","Asia",3,64,NA,53,117
1997-04-30,"South-Eastern Asia","Asia",4,126,112,77,315
1997-04-30,"Southern Asia","Asia",4,3890,456,146,4492
1997-04-30,"Western Asia","Asia",2,923,198,47,1168
1997-05-31,"Eastern Asia","Asia",3,65,NA,53,118
1997-05-31,"South-Eastern Asia","Asia",4,55,112,70,237
1997-05-31,"Southern Asia","Asia",4,3687,347,141,4175
1997-05-31,"Western Asia","Asia",2,923,231,36,1190
1997-06-30,"Eastern Asia","Asia",3,65,NA,52,117
1997-06-30,"South-Eastern Asia","Asia",4,51,103,71,225
1997-06-30,"Southern Asia","Asia",4,3603,397,138,4138
1997-06-30,"Western Asia","Asia",2,923,227,47,1197
1997-07-31,"Eastern Asia","Asia",3,65,NA,51,116
1997-07-31,"South-Eastern Asia","Asia",4,51,103,68,222
1997-07-31,"Southern Asia","Asia",4,3133,409,143,3685
1997-07-31,"Western Asia","Asia",2,83,230,49,362
1997-08-31,"Eastern Asia","Asia",3,66,NA,45,111
1997-08-31,"South-Eastern Asia","Asia",4,51,103,66,220
1997-08-31,"Southern Asia","Asia",4,2490,416,111,3017
1997-08-31,"Western Asia","Asia",2,46,269,49,364
1997-09-30,"Eastern Asia","Asia",3,59,NA,45,104
1997-09-30,"South-Eastern Asia","Asia",4,51,101,66,218
1997-09-30,"Southern Asia","Asia",4,2422,419,99,2940
1997-09-30,"Western Asia","Asia",2,45,248,49,342
1997-10-31,"Eastern Asia","Asia",3,59,NA,45,104
1997-10-31,"South-Eastern Asia","Asia",4,51,103,70,224
1997-10-31,"Southern Asia","Asia",4,2422,408,100,2930
1997-10-31,"Western Asia","Asia",2,45,254,51,350
1997-11-30,"Eastern Asia","Asia",3,59,NA,45,104
1997-11-30,"South-Eastern Asia","Asia",4,51,108,65,224
1997-11-30,"Southern Asia","Asia",4,2146,433,105,2684
1997-11-30,"Western Asia","Asia",2,45,275,46,366
1997-12-31,"Eastern Asia","Asia",3,59,NA,45,104
1997-12-31,"South-Eastern Asia","Asia",4,51,128,54,233
1997-12-31,"Southern Asia","Asia",4,1636,424,101,2161
1997-12-31,"Western Asia","Asia",2,NA,254,35,289
1998-01-31,"Eastern Asia","Asia",3,62,NA,45,107
1998-01-31,"South-Eastern Asia","Asia",4,NA,128,49,177
1998-01-31,"Southern Asia","Asia",4,1582,434,86,2102
1998-01-31,"Western Asia","Asia",2,NA,254,28,282
1998-02-28,"Eastern Asia","Asia",3,63,NA,45,108
1998-02-28,"South-Eastern Asia","Asia",4,51,109,49,209
1998-02-28,"Southern Asia","Asia",4,1545,435,78,2058
1998-02-28,"Western Asia","Asia",2,NA,222,28,250
1998-03-31,"Eastern Asia","Asia",3,44,NA,45,89
1998-03-31,"South-Eastern Asia","Asia",4,51,109,49,209
1998-03-31,"Southern Asia","Asia",4,1562,383,66,2011
1998-03-31,"Western Asia","Asia",2,NA,225,27,252
1998-04-30,"Eastern Asia","Asia",3,47,NA,45,92
1998-04-30,"South-Eastern Asia","Asia",4,51,111,49,211
1998-04-30,"Southern Asia","Asia",4,1563,378,65,2006
1998-04-30,"Western Asia","Asia",2,NA,225,31,256
1998-05-31,"Eastern Asia","Asia",3,62,NA,46,108
1998-05-31,"South-Eastern Asia","Asia",4,51,111,49,211
1998-05-31,"Southern Asia","Asia",4,1568,375,64,2007
1998-05-31,"Western Asia","Asia",2,NA,225,27,252
1998-06-30,"Eastern Asia","Asia",3,65,NA,44,109
1998-06-30,"South-Eastern Asia","Asia",4,51,113,49,213
1998-06-30,"Southern Asia","Asia",4,1612,353,73,2038
1998-06-30,"Western Asia","Asia",2,NA,226,28,254
1998-07-31,"Eastern Asia","Asia",3,65,NA,44,109
1998-07-31,"South-Eastern Asia","Asia",4,51,113,49,213
1998-07-31,"Southern Asia","Asia",4,1660,322,77,2059
1998-07-31,"Western Asia","Asia",2,NA,222,27,249
1998-08-31,"Central Asia","Asia",1,NA,NA,1,1
1998-08-31,"Eastern Asia","Asia",3,65,NA,44,109
1998-08-31,"South-Eastern Asia","Asia",4,51,107,51,209
1998-08-31,"Southern Asia","Asia",4,1725,337,68,2130
1998-08-31,"Western Asia","Asia",2,NA,218,25,243
1998-09-30,"Central Asia","Asia",1,NA,NA,1,1
1998-09-30,"Eastern Asia","Asia",3,65,NA,44,109
1998-09-30,"South-Eastern Asia","Asia",4,51,107,49,207
1998-09-30,"Southern Asia","Asia",4,1730,327,74,2131
1998-09-30,"Western Asia","Asia",2,NA,210,25,235
1998-10-31,"Central Asia","Asia",1,NA,NA,1,1
1998-10-31,"Eastern Asia","Asia",3,50,NA,47,97
1998-10-31,"South-Eastern Asia","Asia",4,51,105,49,205
1998-10-31,"Southern Asia","Asia",4,1730,324,75,2129
1998-10-31,"Western Asia","Asia",2,NA,206,25,231
1998-11-30,"Central Asia","Asia",1,NA,NA,1,1
1998-11-30,"Eastern Asia","Asia",3,64,NA,47,111
1998-11-30,"South-Eastern Asia","Asia",4,51,93,49,193
1998-11-30,"Southern Asia","Asia",4,2347,333,76,2756
1998-11-30,"Western Asia","Asia",2,NA,200,26,226
1998-12-31,"Central Asia","Asia",1,NA,NA,1,1
1998-12-31,"Eastern Asia","Asia",3,64,NA,47,111
1998-12-31,"South-Eastern Asia","Asia",4,51,93,49,193
1998-12-31,"Southern Asia","Asia",4,2347,333,76,2756
1998-12-31,"Western Asia","Asia",2,NA,200,26,226
1999-01-31,"Eastern Asia","Asia",3,65,NA,44,109
1999-01-31,"South-Eastern Asia","Asia",4,51,89,46,186
1999-01-31,"Southern Asia","Asia",4,2188,304,68,2560
1999-01-31,"Western Asia","Asia",2,NA,185,27,212
1999-02-28,"Central Asia","Asia",1,NA,NA,1,1
1999-02-28,"Eastern Asia","Asia",3,41,NA,44,85
1999-02-28,"South-Eastern Asia","Asia",4,51,91,43,185
1999-02-28,"Southern Asia","Asia",4,2185,340,64,2589
1999-02-28,"Western Asia","Asia",2,NA,181,25,206
1999-03-31,"Central Asia","Asia",1,NA,NA,2,2
1999-03-31,"Eastern Asia","Asia",3,30,NA,44,74
1999-03-31,"South-Eastern Asia","Asia",4,NA,77,41,118
1999-03-31,"Southern Asia","Asia",4,2165,271,57,2493
1999-03-31,"Western Asia","Asia",2,NA,180,24,204
1999-04-30,"Central Asia","Asia",1,NA,NA,2,2
1999-04-30,"Eastern Asia","Asia",3,49,29,45,123
1999-04-30,"South-Eastern Asia","Asia",4,NA,86,43,129
1999-04-30,"Southern Asia","Asia",4,2036,301,60,2397
1999-04-30,"Western Asia","Asia",2,NA,112,23,135
1999-05-31,"Central Asia","Asia",1,NA,NA,3,3
1999-05-31,"Eastern Asia","Asia",3,49,NA,44,93
1999-05-31,"South-Eastern Asia","Asia",4,NA,78,43,121
1999-05-31,"Southern Asia","Asia",4,2059,294,57,2410
1999-05-31,"Western Asia","Asia",2,NA,209,24,233
1999-06-30,"Central Asia","Asia",1,NA,NA,1,1
1999-06-30,"Eastern Asia","Asia",3,50,NA,34,84
1999-06-30,"South-Eastern Asia","Asia",4,NA,78,46,124
1999-06-30,"Southern Asia","Asia",4,2032,276,53,2361
1999-06-30,"Western Asia","Asia",2,NA,157,23,180
1999-07-31,"Central Asia","Asia",1,NA,NA,1,1
1999-07-31,"Eastern Asia","Asia",3,50,NA,46,96
1999-07-31,"South-Eastern Asia","Asia",4,1,93,48,142
1999-07-31,"Southern Asia","Asia",4,2033,394,68,2495
1999-07-31,"Western Asia","Asia",2,1,165,26,192
1999-08-31,"Central Asia","Asia",1,NA,NA,1,1
1999-08-31,"Eastern Asia","Asia",3,50,8,46,104
1999-08-31,"South-Eastern Asia","Asia",5,21,155,49,225
1999-08-31,"Southern Asia","Asia",4,2038,415,65,2518
1999-08-31,"Western Asia","Asia",2,1,102,29,132
1999-09-30,"Central Asia","Asia",1,NA,4,1,5
1999-09-30,"Eastern Asia","Asia",3,50,5,48,103
1999-09-30,"South-Eastern Asia","Asia",5,NA,215,69,284
1999-09-30,"Southern Asia","Asia",4,2039,403,117,2559
1999-09-30,"Western Asia","Asia",2,NA,209,35,244
1999-10-31,"Central Asia","Asia",1,NA,2,2,4
1999-10-31,"Eastern Asia","Asia",3,50,NA,49,99
1999-10-31,"South-Eastern Asia","Asia",5,NA,212,84,296
1999-10-31,"Southern Asia","Asia",4,2039,397,143,2579
